producto,pais,categoria,vendedor,precio,cantidad,total,año,mes,dia
P-107,USA,Ropa,Tess Askew,$75.18,120,$9021.60,2023,mayo,25
P-107,USA,Ropa,Trystan Clough,$75.18,104,$7818.72,2023,febrero,25
P-107,USA,Ropa,Trystan Clough,$75.18,127,$9547.86,2023,enero,28
P-108,China,Electrónica,Dayton Dinsmor,$64.08,118,$7561.44,2023,enero,13
P-108,China,Electrónica,Dayton Dinsmor,$64.08,140,$8971.20,2023,enero,7
P-108,China,Electrónica,Dylan Ogilvie,$64.08,85,$5446.80,2023,enero,19
P-108,China,Electrónica,Dylan Ogilvie,$64.08,102,$6536.16,2023,abril,25
P-108,China,Electrónica,Oliver Lundberg,$64.08,137,$8778.96,2023,enero,10
P-108,China,Electrónica,Oswaldo Lancaster,$64.08,54,$3460.32,2023,febrero,11
P-108,China,Electrónica,Oswaldo Lancaster,$64.08,73,$4677.84,2023,enero,31
P-108,China,Electrónica,Oswaldo Lancaster,$64.08,125,$8010.00,2023,enero,18
P-108,China,Electrónica,Skyla Pickering,$64.08,31,$1986.48,2023,febrero,19
P-108,China,Electrónica,Tess Askew,$64.08,18,$1153.44,2023,mayo,16
P-108,China,Electrónica,Tess Askew,$64.08,101,$6472.08,2023,febrero,8
P-108,China,Electrónica,Trystan Clough,$64.08,23,$1473.84,2023,abril,11
P-108,China,Electrónica,Trystan Clough,$64.08,60,$3844.80,2023,marzo,6
P-108,China,Electrónica,Trystan Clough,$64.08,86,$5510.88,2023,junio,9
P-108,China,Electrónica,Trystan Clough,$64.08,98,$6279.84,2023,febrero,5
P-108,China,Electrónica,Trystan Clough,$64.08,117,$7497.36,2023,febrero,8
P-108,Japón,Electrónica,Adaline Cox,$64.08,17,$1089.36,2023,febrero,3
P-108,Japón,Electrónica,Adaline Cox,$64.08,71,$4549.68,2023,febrero,4
P-108,Japón,Electrónica,Adaline Cox,$64.08,85,$5446.80,2023,enero,9
P-108,Japón,Electrónica,Dayton Dinsmor,$64.08,22,$1409.76,2023,marzo,11
P-108,Japón,Electrónica,Dayton Dinsmor,$64.08,102,$6536.16,2023,abril,22
P-108,Japón,Electrónica,Dylan Ogilvie,$64.08,18,$1153.44,2023,enero,9
P-108,Japón,Electrónica,Dylan Ogilvie,$64.08,146,$9355.68,2023,marzo,9
P-108,Japón,Electrónica,Jarrod Ives,$64.08,46,$2947.68,2023,junio,16
P-108,Japón,Electrónica,Oliver Lundberg,$64.08,59,$3780.72,2023,abril,19
P-108,Japón,Electrónica,Oliver Lundberg,$64.08,92,$5895.36,2023,mayo,12
P-108,Japón,Electrónica,Oliver Lundberg,$64.08,110,$7048.80,2023,febrero,11
P-108,Japón,Electrónica,Oswaldo Lancaster,$64.08,62,$3972.96,2023,abril,19
P-108,Japón,Electrónica,Oswaldo Lancaster,$64.08,92,$5895.36,2023,marzo,1
P-108,Japón,Electrónica,Skyla Broomfield,$64.08,34,$2178.72,2023,febrero,15
P-108,Japón,Electrónica,Skyla Broomfield,$64.08,106,$6792.48,2023,junio,26
P-108,Japón,Electrónica,Skyla Broomfield,$64.08,139,$8907.12,2023,febrero,17
P-108,Japón,Electrónica,Skyla Pickering,$64.08,34,$2178.72,2023,marzo,21
P-108,Japón,Electrónica,Skyla Pickering,$64.08,111,$7112.88,2023,marzo,12
P-108,Japón,Electrónica,Tess Askew,$64.08,119,$7625.52,2023,febrero,24
P-108,Japón,Electrónica,Tess Askew,$64.08,121,$7753.68,2023,marzo,22
P-108,Perú,Electrónica,Adaline Cox,$64.08,99,$6343.92,2023,marzo,5
P-108,Perú,Electrónica,Dayton Dinsmor,$64.08,102,$6536.16,2023,enero,13
P-108,Perú,Electrónica,Oliver Lundberg,$64.08,12,$768.96,2023,marzo,27
P-108,Perú,Electrónica,Oliver Lundberg,$64.08,31,$1986.48,2023,enero,15
P-108,Perú,Electrónica,Oswaldo Lancaster,$64.08,42,$2691.36,2023,marzo,1
P-108,Perú,Electrónica,Oswaldo Lancaster,$64.08,136,$8714.88,2023,mayo,30
P-108,Perú,Electrónica,Skyla Broomfield,$64.08,105,$6728.40,2023,febrero,8
P-108,Perú,Electrónica,Skyla Pickering,$64.08,15,$961.20,2023,enero,26
P-108,Perú,Electrónica,Skyla Pickering,$64.08,15,$961.20,2023,febrero,18
P-108,Perú,Electrónica,Skyla Pickering,$64.08,86,$5510.88,2023,abril,23
P-108,Perú,Electrónica,Tess Askew,$64.08,147,$9419.76,2023,febrero,8
P-108,Perú,Electrónica,Trystan Clough,$64.08,109,$6984.72,2023,marzo,22
P-108,USA,Electrónica,Adaline Cox,$64.08,51,$3268.08,2023,mayo,28
P-108,USA,Electrónica,Dayton Dinsmor,$64.08,36,$2306.88,2023,enero,17
P-108,USA,Electrónica,Dayton Dinsmor,$64.08,86,$5510.88,2023,marzo,16
P-108,USA,Electrónica,Dayton Dinsmor,$64.08,108,$6920.64,2023,abril,2
P-108,USA,Electrónica,Dayton Dinsmor,$64.08,134,$8586.72,2023,junio,17
P-108,USA,Electrónica,Dylan Ogilvie,$64.08,26,$1666.08,2023,mayo,19
P-108,USA,Electrónica,Jarrod Ives,$64.08,34,$2178.72,2023,mayo,9
P-108,USA,Electrónica,Oliver Lundberg,$64.08,91,$5831.28,2023,junio,12
P-108,USA,Electrónica,Oswaldo Lancaster,$64.08,7,$448.56,2023,abril,29
P-108,USA,Electrónica,Skyla Broomfield,$64.08,56,$3588.48,2023,junio,10
P-108,USA,Electrónica,Skyla Pickering,$64.08,29,$1858.32,2023,abril,27
P-108,USA,Electrónica,Skyla Pickering,$64.08,36,$2306.88,2023,enero,12
P-108,USA,Electrónica,Skyla Pickering,$64.08,114,$7305.12,2023,junio,3
P-108,USA,Electrónica,Tess Askew,$64.08,3,$192.24,2023,marzo,31
P-108,USA,Electrónica,Trystan Clough,$64.08,146,$9355.68,2023,abril,1
P-109,China,Comestibles,Adaline Cox,$69.37,28,$1942.36,2023,abril,22
P-109,China,Comestibles,Adaline Cox,$69.37,75,$5202.75,2023,febrero,27
P-109,China,Comestibles,Adaline Cox,$69.37,81,$5618.97,2023,enero,6
P-109,China,Comestibles,Dayton Dinsmor,$69.37,74,$5133.38,2023,marzo,22
P-109,China,Comestibles,Dayton Dinsmor,$69.37,110,$7630.70,2023,abril,20
P-109,China,Comestibles,Dayton Dinsmor,$69.37,132,$9156.84,2023,mayo,7
P-109,China,Comestibles,Dylan Ogilvie,$69.37,44,$3052.28,2023,enero,14
P-109,China,Comestibles,Dylan Ogilvie,$69.37,131,$9087.47,2023,junio,17
P-109,China,Comestibles,Jarrod Ives,$69.37,8,$554.96,2023,febrero,2
P-109,China,Comestibles,Oliver Lundberg,$69.37,40,$2774.80,2023,junio,5
P-109,China,Comestibles,Oliver Lundberg,$69.37,45,$3121.65,2023,abril,29
P-109,China,Comestibles,Oliver Lundberg,$69.37,131,$9087.47,2023,enero,3
P-109,China,Comestibles,Oswaldo Lancaster,$69.37,134,$9295.58,2023,junio,19
P-109,China,Comestibles,Skyla Broomfield,$69.37,36,$2497.32,2023,abril,20
P-109,China,Comestibles,Skyla Pickering,$69.37,52,$3607.24,2023,abril,22
P-109,China,Comestibles,Skyla Pickering,$69.37,87,$6035.19,2023,febrero,16
P-109,China,Comestibles,Skyla Pickering,$69.37,148,$10266.76,2023,enero,16
P-109,China,Comestibles,Tess Askew,$69.37,7,$485.59,2023,junio,29
P-109,China,Comestibles,Tess Askew,$69.37,129,$8948.73,2023,marzo,12
P-109,China,Comestibles,Trystan Clough,$69.37,19,$1318.03,2023,junio,9
P-109,Japón,Comestibles,Adaline Cox,$69.37,13,$901.81,2023,marzo,9
P-109,Japón,Comestibles,Adaline Cox,$69.37,133,$9226.21,2023,enero,24
P-109,Japón,Comestibles,Adaline Cox,$69.37,147,$10197.39,2023,mayo,24
P-109,Japón,Comestibles,Dayton Dinsmor,$69.37,48,$3329.76,2023,abril,14
P-109,Japón,Comestibles,Dylan Ogilvie,$69.37,68,$4717.16,2023,marzo,24
P-109,Japón,Comestibles,Dylan Ogilvie,$69.37,122,$8463.14,2023,marzo,2
P-109,Japón,Comestibles,Jarrod Ives,$69.37,133,$9226.21,2023,abril,13
P-109,Japón,Comestibles,Oliver Lundberg,$69.37,18,$1248.66,2023,abril,21
P-109,Japón,Comestibles,Oliver Lundberg,$69.37,148,$10266.76,2023,marzo,17
P-109,Japón,Comestibles,Oswaldo Lancaster,$69.37,60,$4162.20,2023,marzo,4
P-109,Japón,Comestibles,Oswaldo Lancaster,$69.37,117,$8116.29,2023,abril,8
P-109,Japón,Comestibles,Skyla Pickering,$69.37,55,$3815.35,2023,febrero,25
P-109,Japón,Comestibles,Skyla Pickering,$69.37,104,$7214.48,2023,marzo,27
P-109,Japón,Comestibles,Skyla Pickering,$69.37,126,$8740.62,2023,marzo,18
P-109,Japón,Comestibles,Skyla Pickering,$69.37,145,$10058.65,2023,febrero,27
P-109,Japón,Comestibles,Tess Askew,$69.37,116,$8046.92,2023,abril,17
P-109,Japón,Comestibles,Trystan Clough,$69.37,7,$485.59,2023,enero,6
P-109,Perú,Comestibles,Adaline Cox,$69.37,76,$5272.12,2023,enero,27
P-109,Perú,Comestibles,Jarrod Ives,$69.37,5,$346.85,2023,junio,6
P-109,Perú,Comestibles,Jarrod Ives,$69.37,59,$4092.83,2023,marzo,3
P-109,Perú,Comestibles,Jarrod Ives,$69.37,70,$4855.90,2023,enero,11
P-109,Perú,Comestibles,Jarrod Ives,$69.37,115,$7977.55,2023,abril,3
P-109,Perú,Comestibles,Oliver Lundberg,$69.37,10,$693.70,2023,junio,21
P-109,Perú,Comestibles,Oliver Lundberg,$69.37,58,$4023.46,2023,abril,7
P-109,Perú,Comestibles,Oliver Lundberg,$69.37,112,$7769.44,2023,abril,21
P-109,Perú,Comestibles,Oswaldo Lancaster,$69.37,100,$6937.00,2023,enero,2
P-109,Perú,Comestibles,Tess Askew,$69.37,62,$4300.94,2023,marzo,11
P-109,Perú,Comestibles,Tess Askew,$69.37,92,$6382.04,2023,junio,16
P-109,USA,Comestibles,Adaline Cox,$69.37,113,$7838.81,2023,febrero,17
P-109,USA,Comestibles,Dayton Dinsmor,$69.37,109,$7561.33,2023,abril,16
P-109,USA,Comestibles,Skyla Broomfield,$69.37,43,$2982.91,2023,marzo,28
P-109,USA,Comestibles,Skyla Pickering,$69.37,132,$9156.84,2023,mayo,14
P-109,USA,Comestibles,Tess Askew,$69.37,93,$6451.41,2023,junio,5
P-109,USA,Comestibles,Tess Askew,$69.37,127,$8809.99,2023,enero,4
P-110,China,Ropa,Adaline Cox,$41.66,10,$416.60,2023,marzo,25
P-110,China,Ropa,Dayton Dinsmor,$41.66,76,$3166.16,2023,marzo,7
P-110,China,Ropa,Dayton Dinsmor,$41.66,125,$5207.50,2023,junio,22
P-110,China,Ropa,Dylan Ogilvie,$41.66,136,$5665.76,2023,febrero,13
P-110,China,Ropa,Jarrod Ives,$41.66,26,$1083.16,2023,febrero,10
P-110,China,Ropa,Jarrod Ives,$41.66,106,$4415.96,2023,marzo,3
P-110,China,Ropa,Jarrod Ives,$41.66,121,$5040.86,2023,abril,11
P-110,China,Ropa,Oswaldo Lancaster,$41.66,76,$3166.16,2023,junio,20
P-110,China,Ropa,Oswaldo Lancaster,$41.66,112,$4665.92,2023,marzo,16
P-110,China,Ropa,Skyla Broomfield,$41.66,119,$4957.54,2023,abril,8
P-110,China,Ropa,Skyla Pickering,$41.66,110,$4582.60,2023,febrero,15
P-110,China,Ropa,Tess Askew,$41.66,43,$1791.38,2023,abril,23
P-110,China,Ropa,Trystan Clough,$41.66,33,$1374.78,2023,mayo,2
P-110,China,Ropa,Trystan Clough,$41.66,68,$2832.88,2023,marzo,2
P-110,China,Ropa,Trystan Clough,$41.66,138,$5749.08,2023,febrero,23
P-110,Japón,Ropa,Adaline Cox,$41.66,75,$3124.50,2023,junio,2
P-110,Japón,Ropa,Adaline Cox,$41.66,149,$6207.34,2023,marzo,8
P-110,Japón,Ropa,Dayton Dinsmor,$41.66,72,$2999.52,2023,mayo,20
P-110,Japón,Ropa,Jarrod Ives,$41.66,12,$499.92,2023,febrero,17
P-110,Japón,Ropa,Jarrod Ives,$41.66,20,$833.20,2023,mayo,29
P-110,Japón,Ropa,Oliver Lundberg,$41.66,54,$2249.64,2023,abril,6
P-110,Japón,Ropa,Skyla Pickering,$41.66,82,$3416.12,2023,marzo,14
P-110,Japón,Ropa,Tess Askew,$41.66,145,$6040.70,2023,marzo,8
P-110,Japón,Ropa,Trystan Clough,$41.66,79,$3291.14,2023,febrero,3
P-110,Japón,Ropa,Trystan Clough,$41.66,148,$6165.68,2023,febrero,17
P-110,Perú,Ropa,Adaline Cox,$41.66,104,$4332.64,2023,febrero,6
P-110,Perú,Ropa,Jarrod Ives,$41.66,7,$291.62,2023,abril,3
P-110,Perú,Ropa,Jarrod Ives,$41.66,85,$3541.10,2023,febrero,28
P-110,Perú,Ropa,Jarrod Ives,$41.66,149,$6207.34,2023,febrero,13
P-110,Perú,Ropa,Oliver Lundberg,$41.66,100,$4166.00,2023,abril,25
P-110,Perú,Ropa,Oliver Lundberg,$41.66,121,$5040.86,2023,enero,10
P-110,Perú,Ropa,Oliver Lundberg,$41.66,145,$6040.70,2023,febrero,22
P-110,Perú,Ropa,Oswaldo Lancaster,$41.66,117,$4874.22,2023,junio,1
P-110,Perú,Ropa,Skyla Broomfield,$41.66,88,$3666.08,2023,junio,25
P-110,Perú,Ropa,Skyla Broomfield,$41.66,130,$5415.80,2023,enero,3
P-110,Perú,Ropa,Skyla Pickering,$41.66,9,$374.94,2023,febrero,18
P-110,Perú,Ropa,Skyla Pickering,$41.66,117,$4874.22,2023,junio,14
P-110,Perú,Ropa,Tess Askew,$41.66,28,$1166.48,2023,marzo,25
P-110,Perú,Ropa,Trystan Clough,$41.66,91,$3791.06,2023,febrero,10
P-110,USA,Ropa,Adaline Cox,$41.66,72,$2999.52,2023,marzo,11
P-110,USA,Ropa,Jarrod Ives,$41.66,17,$708.22,2023,enero,22
P-110,USA,Ropa,Jarrod Ives,$41.66,87,$3624.42,2023,enero,14
P-110,USA,Ropa,Jarrod Ives,$41.66,134,$5582.44,2023,abril,15
P-110,USA,Ropa,Oliver Lundberg,$41.66,40,$1666.40,2023,abril,6
P-110,USA,Ropa,Oliver Lundberg,$41.66,41,$1708.06,2023,mayo,8
P-110,USA,Ropa,Oliver Lundberg,$41.66,81,$3374.46,2023,marzo,31
P-110,USA,Ropa,Oliver Lundberg,$41.66,107,$4457.62,2023,marzo,20
P-110,USA,Ropa,Oswaldo Lancaster,$41.66,13,$541.58,2023,abril,12
P-110,USA,Ropa,Oswaldo Lancaster,$41.66,102,$4249.32,2023,junio,19
P-110,USA,Ropa,Skyla Broomfield,$41.66,70,$2916.20,2023,abril,19
P-110,USA,Ropa,Skyla Pickering,$41.66,9,$374.94,2023,junio,6
P-110,USA,Ropa,Skyla Pickering,$41.66,55,$2291.30,2023,junio,17
P-110,USA,Ropa,Skyla Pickering,$41.66,68,$2832.88,2023,mayo,18
P-110,USA,Ropa,Tess Askew,$41.66,62,$2582.92,2023,febrero,1
P-110,USA,Ropa,Tess Askew,$41.66,75,$3124.50,2023,marzo,22
P-110,USA,Ropa,Trystan Clough,$41.66,35,$1458.10,2023,mayo,27
P-110,USA,Ropa,Trystan Clough,$41.66,79,$3291.14,2023,junio,17
P-110,USA,Ropa,Trystan Clough,$41.66,100,$4166.00,2023,febrero,6
P-111, China,Comestibles,Skyla Broomfield,$80.81,5,$404.05,2023,enero,1
P-111,China,Comestibles,Jarrod Ives,$80.81,61,$4929.41,2023,marzo,30
P-111,China,Comestibles,Oliver Lundberg,$80.81,95,$7676.95,2023,mayo,30
P-111,China,Comestibles,Oliver Lundberg,$80.81,140,$11313.40,2023,junio,15
P-111,China,Comestibles,Oswaldo Lancaster,$80.81,69,$5575.89,2023,marzo,28
P-111,China,Comestibles,Oswaldo Lancaster,$80.81,123,$9939.63,2023,febrero,15
P-111,China,Comestibles,Skyla Broomfield,$80.81,111,$8969.91,2023,abril,2
P-111,China,Comestibles,Skyla Broomfield,$80.81,147,$11879.07,2023,enero,8
P-111,China,Comestibles,Skyla Pickering,$80.81,75,$6060.75,2023,febrero,14
P-111,China,Comestibles,Skyla Pickering,$80.81,116,$9373.96,2023,enero,20
P-111,China,Comestibles,Trystan Clough,$80.81,102,$8242.62,2023,junio,13
P-111,Japón,Comestibles,Adaline Cox,$80.81,114,$9212.34,2023,marzo,27
P-111,Japón,Comestibles,Adaline Cox,$80.81,117,$9454.77,2023,enero,29
P-111,Japón,Comestibles,Dylan Ogilvie,$80.81,89,$7192.09,2023,mayo,9
P-111,Japón,Comestibles,Dylan Ogilvie,$80.81,139,$11232.59,2023,junio,12
P-111,Japón,Comestibles,Jarrod Ives,$80.81,132,$10666.92,2023,enero,3
P-111,Japón,Comestibles,Oliver Lundberg,$80.81,4,$323.24,2023,enero,22
P-111,Japón,Comestibles,Oliver Lundberg,$80.81,23,$1858.63,2023,febrero,3
P-111,Japón,Comestibles,Oliver Lundberg,$80.81,64,$5171.84,2023,marzo,24
P-111,Japón,Comestibles,Skyla Broomfield,$80.81,11,$888.91,2023,enero,15
P-111,Japón,Comestibles,Skyla Broomfield,$80.81,100,$8081.00,2023,enero,17
P-111,Japón,Comestibles,Skyla Pickering,$80.81,26,$2101.06,2023,marzo,23
P-111,Japón,Comestibles,Trystan Clough,$80.81,63,$5091.03,2023,abril,27
P-111,Perú,Comestibles,Adaline Cox,$80.81,106,$8565.86,2023,abril,20
P-111,Perú,Comestibles,Adaline Cox,$80.81,115,$9293.15,2023,enero,22
P-111,Perú,Comestibles,Dayton Dinsmor,$80.81,114,$9212.34,2023,abril,5
P-111,Perú,Comestibles,Dylan Ogilvie,$80.81,24,$1939.44,2023,abril,16
P-111,Perú,Comestibles,Dylan Ogilvie,$80.81,55,$4444.55,2023,mayo,28
P-111,Perú,Comestibles,Jarrod Ives,$80.81,31,$2505.11,2023,mayo,21
P-111,Perú,Comestibles,Jarrod Ives,$80.81,42,$3394.02,2023,febrero,12
P-111,Perú,Comestibles,Jarrod Ives,$80.81,121,$9778.01,2023,enero,29
P-111,Perú,Comestibles,Jarrod Ives,$80.81,136,$10990.16,2023,marzo,11
P-111,Perú,Comestibles,Oswaldo Lancaster,$80.81,89,$7192.09,2023,abril,2
P-111,Perú,Comestibles,Skyla Pickering,$80.81,45,$3636.45,2023,abril,25
P-111,Perú,Comestibles,Tess Askew,$80.81,59,$4767.79,2023,marzo,1
P-111,Perú,Comestibles,Tess Askew,$80.81,129,$10424.49,2023,abril,15
P-111,Perú,Comestibles,Trystan Clough,$80.81,2,$161.62,2023,mayo,6
P-111,Perú,Comestibles,Trystan Clough,$80.81,7,$565.67,2023,enero,15
P-111,USA,Comestibles,Dayton Dinsmor,$80.81,40,$3232.40,2023,marzo,10
P-111,USA,Comestibles,Dayton Dinsmor,$80.81,85,$6868.85,2023,marzo,7
P-111,USA,Comestibles,Dayton Dinsmor,$80.81,96,$7757.76,2023,junio,16
P-111,USA,Comestibles,Dayton Dinsmor,$80.81,128,$10343.68,2023,junio,24
P-111,USA,Comestibles,Dylan Ogilvie,$80.81,36,$2909.16,2023,mayo,7
P-111,USA,Comestibles,Jarrod Ives,$80.81,109,$8808.29,2023,febrero,5
P-111,USA,Comestibles,Jarrod Ives,$80.81,144,$11636.64,2023,junio,16
P-111,USA,Comestibles,Oswaldo Lancaster,$80.81,92,$7434.52,2023,abril,18
P-111,USA,Comestibles,Oswaldo Lancaster,$80.81,96,$7757.76,2023,junio,19
P-111,USA,Comestibles,Oswaldo Lancaster,$80.81,98,$7919.38,2023,junio,28
P-111,USA,Comestibles,Skyla Broomfield,$80.81,58,$4686.98,2023,mayo,14
P-111,USA,Comestibles,Skyla Pickering,$80.81,62,$5010.22,2023,enero,27
P-111,USA,Comestibles,Tess Askew,$80.81,50,$4040.50,2023,mayo,1
P-111,USA,Comestibles,Tess Askew,$80.81,68,$5495.08,2023,abril,25
P-112,China,Electrónica,Dayton Dinsmor,$135.78,96,$13034.88,2023,febrero,27
P-112,China,Electrónica,Dylan Ogilvie,$135.78,46,$6245.88,2023,marzo,22
P-112,China,Electrónica,Dylan Ogilvie,$135.78,51,$6924.78,2023,febrero,8
P-112,China,Electrónica,Dylan Ogilvie,$135.78,62,$8418.36,2023,enero,21
P-112,China,Electrónica,Oliver Lundberg,$135.78,65,$8825.70,2023,abril,20
P-112,China,Electrónica,Oliver Lundberg,$135.78,102,$13849.56,2023,abril,16
P-112,China,Electrónica,Oliver Lundberg,$135.78,104,$14121.12,2023,mayo,24
P-112,China,Electrónica,Oswaldo Lancaster,$135.78,150,$20367.00,2023,junio,16
P-112,China,Electrónica,Skyla Broomfield,$135.78,64,$8689.92,2023,febrero,10
P-112,China,Electrónica,Skyla Broomfield,$135.78,86,$11677.08,2023,mayo,25
P-112,China,Electrónica,Skyla Pickering,$135.78,7,$950.46,2023,enero,9
P-112,China,Electrónica,Skyla Pickering,$135.78,72,$9776.16,2023,febrero,3
P-112,China,Electrónica,Skyla Pickering,$135.78,81,$10998.18,2023,junio,24
P-112,China,Electrónica,Skyla Pickering,$135.78,132,$17922.96,2023,marzo,23
P-112,China,Electrónica,Tess Askew,$135.78,22,$2987.16,2023,mayo,20
P-112,China,Electrónica,Tess Askew,$135.78,106,$14392.68,2023,enero,4
P-112,Japón,Electrónica,Adaline Cox,$135.78,38,$5159.64,2023,mayo,22
P-112,Japón,Electrónica,Dayton Dinsmor,$135.78,34,$4616.52,2023,abril,21
P-112,Japón,Electrónica,Dayton Dinsmor,$135.78,64,$8689.92,2023,mayo,29
P-112,Japón,Electrónica,Dylan Ogilvie,$135.78,8,$1086.24,2023,febrero,6
P-112,Japón,Electrónica,Dylan Ogilvie,$135.78,19,$2579.82,2023,mayo,2
P-112,Japón,Electrónica,Dylan Ogilvie,$135.78,40,$5431.20,2023,junio,22
P-112,Japón,Electrónica,Dylan Ogilvie,$135.78,67,$9097.26,2023,marzo,17
P-112,Japón,Electrónica,Dylan Ogilvie,$135.78,68,$9233.04,2023,junio,5
P-112,Japón,Electrónica,Oliver Lundberg,$135.78,2,$271.56,2023,febrero,16
P-112,Japón,Electrónica,Oliver Lundberg,$135.78,71,$9640.38,2023,abril,14
P-112,Japón,Electrónica,Oswaldo Lancaster,$135.78,58,$7875.24,2023,marzo,19
P-112,Japón,Electrónica,Skyla Broomfield,$135.78,72,$9776.16,2023,junio,19
P-112,Japón,Electrónica,Skyla Pickering,$135.78,23,$3122.94,2023,febrero,8
P-112,Japón,Electrónica,Skyla Pickering,$135.78,126,$17108.28,2023,marzo,19
P-112,Japón,Electrónica,Tess Askew,$135.78,34,$4616.52,2023,junio,6
P-112,Japón,Electrónica,Tess Askew,$135.78,65,$8825.70,2023,marzo,23
P-112,Japón,Electrónica,Trystan Clough,$135.78,15,$2036.70,2023,mayo,3
P-112,Perú,Electrónica,Adaline Cox,$135.78,8,$1086.24,2023,abril,28
P-112,Perú,Electrónica,Adaline Cox,$135.78,60,$8146.80,2023,mayo,3
P-112,Perú,Electrónica,Adaline Cox,$135.78,125,$16972.50,2023,abril,13
P-112,Perú,Electrónica,Dayton Dinsmor,$135.78,95,$12899.10,2023,mayo,14
P-112,Perú,Electrónica,Jarrod Ives,$135.78,21,$2851.38,2023,abril,21
P-112,Perú,Electrónica,Jarrod Ives,$135.78,114,$15478.92,2023,febrero,7
P-112,Perú,Electrónica,Oliver Lundberg,$135.78,100,$13578.00,2023,febrero,23
P-112,Perú,Electrónica,Oswaldo Lancaster,$135.78,68,$9233.04,2023,mayo,7
P-112,Perú,Electrónica,Oswaldo Lancaster,$135.78,150,$20367.00,2023,mayo,12
P-112,Perú,Electrónica,Skyla Pickering,$135.78,53,$7196.34,2023,marzo,2
P-112,Perú,Electrónica,Skyla Pickering,$135.78,146,$19823.88,2023,enero,4
P-112,Perú,Electrónica,Tess Askew,$135.78,108,$14664.24,2023,enero,9
P-112,Perú,Electrónica,Tess Askew,$135.78,126,$17108.28,2023,abril,5
P-112,USA,Electrónica,Adaline Cox,$135.78,142,$19280.76,2023,febrero,26
P-112,USA,Electrónica,Dylan Ogilvie,$135.78,22,$2987.16,2023,abril,7
P-112,USA,Electrónica,Dylan Ogilvie,$135.78,38,$5159.64,2023,junio,28
P-112,USA,Electrónica,Dylan Ogilvie,$135.78,78,$10590.84,2023,enero,26
P-112,USA,Electrónica,Dylan Ogilvie,$135.78,146,$19823.88,2023,febrero,2
P-112,USA,Electrónica,Oliver Lundberg,$135.78,145,$19688.10,2023,enero,16
P-112,USA,Electrónica,Oswaldo Lancaster,$135.78,5,$678.90,2023,mayo,19
P-112,USA,Electrónica,Oswaldo Lancaster,$135.78,36,$4888.08,2023,febrero,6
P-112,USA,Electrónica,Oswaldo Lancaster,$135.78,85,$11541.30,2023,abril,14
P-112,USA,Electrónica,Skyla Broomfield,$135.78,124,$16836.72,2023,marzo,5
P-112,USA,Electrónica,Tess Askew,$135.78,66,$8961.48,2023,abril,22
P-113,China,Bebidas,Adaline Cox,$63.00,60,$3780.00,2023,enero,22
P-113,China,Bebidas,Adaline Cox,$63.00,65,$4095.00,2023,marzo,26
P-113,China,Bebidas,Adaline Cox,$63.00,108,$6804.00,2023,enero,31
P-113,China,Bebidas,Adaline Cox,$63.00,140,$8820.00,2023,abril,25
P-113,China,Bebidas,Dayton Dinsmor,$63.00,20,$1260.00,2023,enero,27
P-113,China,Bebidas,Dylan Ogilvie,$63.00,34,$2142.00,2023,mayo,1
P-113,China,Bebidas,Dylan Ogilvie,$63.00,131,$8253.00,2023,febrero,27
P-113,China,Bebidas,Jarrod Ives,$63.00,111,$6993.00,2023,enero,31
P-113,China,Bebidas,Oliver Lundberg,$63.00,10,$630.00,2023,mayo,27
P-113,China,Bebidas,Oliver Lundberg,$63.00,38,$2394.00,2023,abril,24
P-113,China,Bebidas,Oliver Lundberg,$63.00,71,$4473.00,2023,mayo,26
P-113,China,Bebidas,Oswaldo Lancaster,$63.00,30,$1890.00,2023,marzo,12
P-113,China,Bebidas,Oswaldo Lancaster,$63.00,148,$9324.00,2023,mayo,8
P-113,China,Bebidas,Skyla Broomfield,$63.00,14,$882.00,2023,abril,7
P-113,China,Bebidas,Skyla Broomfield,$63.00,32,$2016.00,2023,mayo,19
P-113,China,Bebidas,Skyla Broomfield,$63.00,114,$7182.00,2023,abril,4
P-113,China,Bebidas,Skyla Pickering,$63.00,144,$9072.00,2023,marzo,29
P-113,China,Bebidas,Tess Askew,$63.00,117,$7371.00,2023,marzo,28
P-113,China,Bebidas,Trystan Clough,$63.00,43,$2709.00,2023,mayo,8
P-113,China,Bebidas,Trystan Clough,$63.00,130,$8190.00,2023,mayo,24
P-113,Japón,Bebidas,Adaline Cox,$63.00,145,$9135.00,2023,enero,20
P-113,Japón,Bebidas,Dylan Ogilvie,$63.00,59,$3717.00,2023,abril,11
P-113,Japón,Bebidas,Dylan Ogilvie,$63.00,120,$7560.00,2023,junio,15
P-113,Japón,Bebidas,Jarrod Ives,$63.00,49,$3087.00,2023,junio,20
P-113,Japón,Bebidas,Jarrod Ives,$63.00,50,$3150.00,2023,marzo,8
P-113,Japón,Bebidas,Jarrod Ives,$63.00,53,$3339.00,2023,junio,16
P-113,Japón,Bebidas,Jarrod Ives,$63.00,76,$4788.00,2023,febrero,8
P-113,Japón,Bebidas,Oliver Lundberg,$63.00,132,$8316.00,2023,febrero,2
P-113,Japón,Bebidas,Skyla Pickering,$63.00,45,$2835.00,2023,abril,11
P-113,Japón,Bebidas,Tess Askew,$63.00,31,$1953.00,2023,marzo,17
P-113,Japón,Bebidas,Tess Askew,$63.00,52,$3276.00,2023,junio,19
